Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0805~Transcription regulation	9	5.142857142857142	0.007133614539335207	BSU_04730, BSU_37080, BSU_16600, BSU_25200, BSU_22440, BSU_01010, BSU_34200, BSU_27320, BSU_23450	119	20	750	2.8361344537815123	0.264970583608925	0.03834317814892674	0.03210126542700843
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	6	3.428571428571429	0.008635912378078649	BSU_01160, BSU_28370, BSU_01320, BSU_14530, BSU_16020, BSU_16780	168	8	864	3.857142857142857	0.7370276446676651	0.22021576564100556	0.21589780945196624
UP_KW_BIOLOGICAL_PROCESS	KW-0275~Fatty acid biosynthesis	7	4.0	0.008931558967805366	BSU_29210, BSU_15900, BSU_15910, BSU_11340, BSU_24350, BSU_29200, BSU_24340	119	13	750	3.3936651583710407	0.3200815612198912	0.0426730039572923	0.035726235871221465
GOTERM_MF_DIRECT	GO:0016874~ligase activity	8	4.571428571428571	0.010939276176672329	BSU_30320, BSU_22440, BSU_11420, BSU_27410, BSU_28630, BSU_27550, BSU_38520, BSU_00380	172	15	928	2.877519379844961	0.8353488366931011	0.1794041292974262	0.1728405635914228
UP_SEQ_FEATURE	COMPBIAS:Basic residues	4	2.2857142857142856	0.013340182134706231	BSU_01190, BSU_01410, BSU_41060, BSU_28860	136	4	862	6.338235294117648	0.9683019514270448	0.6856853617239003	0.6856853617239003
GOTERM_BP_DIRECT	GO:0046677~response to antibiotic	7	4.0	0.015779310321100734	BSU_01070, BSU_01080, BSU_00990, BSU_01100, BSU_01330, BSU_01020, BSU_29200	168	12	864	3.0	0.9136537460861803	0.34489063987548746	0.3381280783093014
INTERPRO	IPR015946:K homology domain-like, alpha/beta	4	2.2857142857142856	0.020095399769008513	BSU_16650, BSU_25290, BSU_16600, BSU_01220	175	4	964	5.508571428571429	0.9999916465325784	1.0	1.0
INTERPRO	IPR004087:K Homology domain	4	2.2857142857142856	0.020095399769008513	BSU_16960, BSU_16600, BSU_01220, BSU_16690	175	4	964	5.508571428571429	0.9999916465325784	1.0	1.0
INTERPRO	IPR005225:Small GTP-binding protein domain	4	2.2857142857142856	0.020095399769008513	BSU_16630, BSU_25290, BSU_01120, BSU_01130	175	4	964	5.508571428571429	0.9999916465325784	1.0	1.0
INTERPRO	IPR008991:Translation protein SH3-like domain	4	2.2857142857142856	0.020095399769008513	BSU_01270, BSU_01190, BSU_16040, BSU_01010	175	4	964	5.508571428571429	0.9999916465325784	1.0	1.0
INTERPRO	IPR022967:RNA-binding domain, S1	4	2.2857142857142856	0.020095399769008513	BSU_01390, BSU_16600, BSU_22880, BSU_16690	175	4	964	5.508571428571429	0.9999916465325784	1.0	1.0
INTERPRO	IPR020568:Ribosomal protein S5 domain 2-type fold	6	3.428571428571429	0.02095942719011175	BSU_28370, BSU_01500, BSU_01330, BSU_41050, BSU_01120, BSU_16690	175	10	964	3.3051428571428576	0.9999949742901804	1.0	1.0
GOTERM_MF_DIRECT	GO:0043022~ribosome binding	4	2.2857142857142856	0.021308755057662967	BSU_01390, BSU_28230, BSU_16020, BSU_28870	172	4	928	5.395348837209302	0.9707655224157171	0.2688181407274405	0.2589833307008268
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	4	2.2857142857142856	0.021308755057662967	BSU_00820, BSU_22880, BSU_22360, BSU_27550	172	4	928	5.395348837209302	0.9707655224157171	0.2688181407274405	0.2589833307008268
GOTERM_MF_DIRECT	GO:0003746~translation elongation factor activity	4	2.2857142857142856	0.021308755057662967	BSU_16500, BSU_01120, BSU_01130, BSU_27320	172	4	928	5.395348837209302	0.9707655224157171	0.2688181407274405	0.2589833307008268
GOTERM_BP_DIRECT	GO:0000028~ribosomal small subunit assembly	4	2.2857142857142856	0.02440000419920324	BSU_25290, BSU_01420, BSU_01200, BSU_01110	168	4	864	5.142857142857143	0.9777230553932224	0.3777229268777582	0.3703165949781943
GOTERM_BP_DIRECT	GO:0006605~protein targeting	4	2.2857142857142856	0.02440000419920324	BSU_01000, BSU_35300, BSU_01360, BSU_27650	168	4	864	5.142857142857143	0.9777230553932224	0.3777229268777582	0.3703165949781943
GOTERM_BP_DIRECT	GO:0006633~fatty acid biosynthetic process	7	4.0	0.024687772998546288	BSU_29210, BSU_15900, BSU_15910, BSU_11340, BSU_24350, BSU_29200, BSU_24340	168	13	864	2.769230769230769	0.9787124837489248	0.3777229268777582	0.3703165949781943
UP_KW_LIGAND	KW-0342~GTP-binding	5	2.857142857142857	0.02720150779012316	BSU_16630, BSU_25290, BSU_01120, BSU_01130, BSU_15980	71	10	554	3.9014084507042255	0.4396225318883943	0.19041055453086214	0.18134338526748775
GOTERM_BP_DIRECT	GO:0065002~intracellular protein transmembrane transport	5	2.857142857142857	0.02907267065709629	BSU_33630, BSU_01000, BSU_35300, BSU_01360, BSU_27650	168	7	864	3.673469387755102	0.989364552987502	0.404374419139612	0.3964455089604039
UP_KW_MOLECULAR_FUNCTION	KW-0251~Elongation factor	4	2.2857142857142856	0.03183959611382869	BSU_16500, BSU_01120, BSU_01130, BSU_27320	162	4	758	4.679012345679012	0.677777333927548	0.10826269480962722	0.07733049629259087
UP_KW_MOLECULAR_FUNCTION	KW-0678~Repressor	4	2.2857142857142856	0.03183959611382869	BSU_29660, BSU_22440, BSU_28090, BSU_01030	162	4	758	4.679012345679012	0.677777333927548	0.10826269480962722	0.07733049629259087
UP_KW_BIOLOGICAL_PROCESS	KW-0594~Phospholipid biosynthesis	5	2.857142857142857	0.038784009998138455	BSU_16540, BSU_16920, BSU_02290, BSU_09540, BSU_02270	119	9	750	3.5014005602240896	0.8174833744901426	0.15161022090181397	0.12692948726663494
UP_KW_BIOLOGICAL_PROCESS	KW-1208~Phospholipid metabolism	5	2.857142857142857	0.038784009998138455	BSU_16540, BSU_16920, BSU_02290, BSU_09540, BSU_02270	119	9	750	3.5014005602240896	0.8174833744901426	0.15161022090181397	0.12692948726663494
GOTERM_MF_DIRECT	GO:0005524~ATP binding	40	22.857142857142858	0.03885789915596657	BSU_25270, BSU_29210, BSU_30320, BSU_29670, BSU_38500, BSU_29190, BSU_11420, BSU_37330, BSU_22440, BSU_00550, BSU_00130, BSU_06030, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_06690, BSU_24340, BSU_06670, BSU_03130, BSU_00280, BSU_30550, BSU_35700, BSU_27560, BSU_25260, BSU_28090, BSU_35300, BSU_15430, BSU_16570, BSU_00820, BSU_00940, BSU_37080, BSU_22730, BSU_25640, BSU_28950, BSU_06020, BSU_28630, BSU_29200, BSU_00380, BSU_06680	172	165	928	1.3079633544749825	0.9984962814038094	0.45519253296989404	0.438539147617337
UP_KW_MOLECULAR_FUNCTION	KW-0540~Nuclease	5	2.857142857142857	0.04021185807214725	BSU_16960, BSU_23840, BSU_41050, BSU_14530, BSU_16780	162	7	758	3.3421516754850087	0.7622402699482259	0.10826269480962722	0.07733049629259087
UP_KW_MOLECULAR_FUNCTION	KW-0143~Chaperone	5	2.857142857142857	0.04021185807214725	BSU_28230, BSU_01320, BSU_06020, BSU_06030, BSU_16020	162	7	758	3.3421516754850087	0.7622402699482259	0.10826269480962722	0.07733049629259087
UP_KW_MOLECULAR_FUNCTION	KW-0255~Endonuclease	5	2.857142857142857	0.04021185807214725	BSU_16960, BSU_23840, BSU_41050, BSU_14530, BSU_16780	162	7	758	3.3421516754850087	0.7622402699482259	0.10826269480962722	0.07733049629259087
KEGG_PATHWAY	bsu02024:Quorum sensing	6	3.428571428571429	0.04204644814388502	BSU_33630, BSU_01000, BSU_35300, BSU_15980, BSU_01360, BSU_27650	145	11	749	2.8175548589341695	0.9172099362157191	0.30483674904316643	0.29432513700719515
KEGG_PATHWAY	bsu03070:Bacterial secretion system	6	3.428571428571429	0.04204644814388502	BSU_33630, BSU_01000, BSU_35300, BSU_15980, BSU_01360, BSU_27650	145	11	749	2.8175548589341695	0.9172099362157191	0.30483674904316643	0.29432513700719515
KEGG_PATHWAY	bsu03060:Protein export	6	3.428571428571429	0.04204644814388502	BSU_33630, BSU_01000, BSU_35300, BSU_15980, BSU_01360, BSU_27650	145	11	749	2.8175548589341695	0.9172099362157191	0.30483674904316643	0.29432513700719515
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	4	2.2857142857142856	0.046085728810188874	BSU_01490, BSU_22880, BSU_01110, BSU_01220	172	5	928	4.316279069767441	0.9995639535332663	0.47237872030443595	0.45509657200061515
GOTERM_MF_DIRECT	GO:0003989~acetyl-CoA carboxylase activity	4	2.2857142857142856	0.046085728810188874	BSU_29210, BSU_24350, BSU_29200, BSU_24340	172	5	928	4.316279069767441	0.9995639535332663	0.47237872030443595	0.45509657200061515
KEGG_PATHWAY	bsu00061:Fatty acid biosynthesis	7	4.0	0.04980104987726576	BSU_29210, BSU_15900, BSU_15910, BSU_11340, BSU_24350, BSU_29200, BSU_24340	145	15	749	2.410574712643678	0.9483293789709817	0.32094009920904604	0.3098731992363203
SMART	SM00316:SM00316	4	2.2857142857142856	0.05200383485689287	BSU_01390, BSU_16600, BSU_22880, BSU_16690	45	4	172	3.8222222222222224	0.9307644691921935	1.0	1.0
SMART	SM00322:KH	4	2.2857142857142856	0.05200383485689287	BSU_16960, BSU_16600, BSU_01220, BSU_16690	45	4	172	3.8222222222222224	0.9307644691921935	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0811~Translocation	5	2.857142857142857	0.05694015147177097	BSU_33630, BSU_01000, BSU_35300, BSU_01360, BSU_27650	119	10	750	3.1512605042016806	0.9196126045000533	0.20403554277384597	0.1708204544153129
KEGG_PATHWAY	bsu00564:Glycerophospholipid metabolism	6	3.428571428571429	0.061175397769584014	BSU_16540, BSU_16920, BSU_02290, BSU_35740, BSU_09540, BSU_02270	145	12	749	2.582758620689655	0.9743020315770757	0.3548173070635873	0.34258222750967043
UP_SEQ_FEATURE	REGION:G1	3	1.7142857142857144	0.06558326789153399	BSU_16630, BSU_25290, BSU_01130	136	3	862	6.338235294117648	0.9999999731505202	0.9914646969484844	0.9914646969484844
UP_SEQ_FEATURE	DOMAIN:S1 motif	3	1.7142857142857144	0.06558326789153399	BSU_16600, BSU_22880, BSU_16690	136	3	862	6.338235294117648	0.9999999731505202	0.9914646969484844	0.9914646969484844
UP_SEQ_FEATURE	DOMAIN:Aminoacyl-tRNA synthetase class Ia	3	1.7142857142857144	0.06558326789153399	BSU_30320, BSU_28090, BSU_15430	136	3	862	6.338235294117648	0.9999999731505202	0.9914646969484844	0.9914646969484844
UP_SEQ_FEATURE	DOMAIN:tr-type G	3	1.7142857142857144	0.06558326789153399	BSU_16630, BSU_01120, BSU_01130	136	3	862	6.338235294117648	0.9999999731505202	0.9914646969484844	0.9914646969484844
UP_SEQ_FEATURE	REGION:G4	3	1.7142857142857144	0.06558326789153399	BSU_16630, BSU_25290, BSU_01130	136	3	862	6.338235294117648	0.9999999731505202	0.9914646969484844	0.9914646969484844
UP_SEQ_FEATURE	DOMAIN:Metallo-beta-lactamase	3	1.7142857142857144	0.06558326789153399	BSU_23840, BSU_14530, BSU_16780	136	3	862	6.338235294117648	0.9999999731505202	0.9914646969484844	0.9914646969484844
UP_SEQ_FEATURE	REGION:G5	3	1.7142857142857144	0.06558326789153399	BSU_16630, BSU_25290, BSU_01130	136	3	862	6.338235294117648	0.9999999731505202	0.9914646969484844	0.9914646969484844
UP_SEQ_FEATURE	DOMAIN:KH	3	1.7142857142857144	0.06558326789153399	BSU_16960, BSU_16600, BSU_16690	136	3	862	6.338235294117648	0.9999999731505202	0.9914646969484844	0.9914646969484844
UP_SEQ_FEATURE	REGION:G2	3	1.7142857142857144	0.06558326789153399	BSU_16630, BSU_25290, BSU_01130	136	3	862	6.338235294117648	0.9999999731505202	0.9914646969484844	0.9914646969484844
UP_SEQ_FEATURE	REGION:G3	3	1.7142857142857144	0.06558326789153399	BSU_16630, BSU_25290, BSU_01130	136	3	862	6.338235294117648	0.9999999731505202	0.9914646969484844	0.9914646969484844
UP_SEQ_FEATURE	DOMAIN:Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase anticodon-binding	3	1.7142857142857144	0.06558326789153399	BSU_30320, BSU_28090, BSU_15430	136	3	862	6.338235294117648	0.9999999731505202	0.9914646969484844	0.9914646969484844
UP_SEQ_FEATURE	DOMAIN:Tr-type G	3	1.7142857142857144	0.06558326789153399	BSU_16630, BSU_01120, BSU_01130	136	3	862	6.338235294117648	0.9999999731505202	0.9914646969484844	0.9914646969484844
UP_KW_BIOLOGICAL_PROCESS	KW-0806~Transcription termination	3	1.7142857142857144	0.06610756588109803	BSU_37080, BSU_16600, BSU_01010	119	3	750	6.302521008403361	0.9471840797650096	0.21866348714517042	0.18306710551688687
UP_KW_PTM	KW-0488~Methylation	3	1.7142857142857144	0.06870799103809193	BSU_35290, BSU_37010, BSU_01020	18	3	104	5.777777777777777	0.24778237356509314	0.34353995519045966	0.34353995519045966
UP_KW_LIGAND	KW-0092~Biotin	3	1.7142857142857144	0.07976528034383923	BSU_22440, BSU_24350, BSU_24340	71	4	554	5.852112676056338	0.8254696696904366	0.418767721805156	0.39882640171919614
INTERPRO	IPR004154:Anticodon-binding	3	1.7142857142857144	0.08568257397123807	BSU_27560, BSU_28950, BSU_16570	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR009019:K homology domain, prokaryotic type	3	1.7142857142857144	0.08568257397123807	BSU_25290, BSU_16600, BSU_01220	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR009008:Valyl/Leucyl/Isoleucyl-tRNA synthetase, class Ia, editing domain	3	1.7142857142857144	0.08568257397123807	BSU_30320, BSU_28090, BSU_15430	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR001279:Beta-lactamase-like	3	1.7142857142857144	0.08568257397123807	BSU_23840, BSU_14530, BSU_16780	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR014722:Ribosomal protein L2 domain 2	3	1.7142857142857144	0.08568257397123807	BSU_01270, BSU_01190, BSU_01010	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR007554:CDP-glycerol glycerophosphotransferase	3	1.7142857142857144	0.08568257397123807	BSU_35720, BSU_35680, BSU_35760	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR004365:Nucleic acid binding, OB-fold, tRNA/helicase-type	3	1.7142857142857144	0.08568257397123807	BSU_00820, BSU_22360, BSU_27550	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR000795:Elongation factor, GTP-binding domain	3	1.7142857142857144	0.08568257397123807	BSU_16630, BSU_01120, BSU_01130	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR011332:Ribosomal protein, zinc-binding domain	3	1.7142857142857144	0.08568257397123807	BSU_24900, BSU_15080, BSU_00990	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR002300:Aminoacyl-tRNA synthetase, class Ia	3	1.7142857142857144	0.08568257397123807	BSU_30320, BSU_28090, BSU_15430	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR003029:Ribosomal protein S1, RNA-binding domain	3	1.7142857142857144	0.08568257397123807	BSU_16600, BSU_22880, BSU_16690	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR002314:Aminoacyl-tRNA synthetase, class II (G/ H/ P/ S), conserved domain	3	1.7142857142857144	0.08568257397123807	BSU_00130, BSU_28950, BSU_16570	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR004364:Aminoacyl-tRNA synthetase, class II (D/K/N)	3	1.7142857142857144	0.08568257397123807	BSU_00820, BSU_22360, BSU_27550	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR013155:Valyl/Leucyl/Isoleucyl-tRNA synthetase, class I, anticodon-binding	3	1.7142857142857144	0.08568257397123807	BSU_30320, BSU_28090, BSU_15430	175	3	964	5.508571428571429	1.0	1.0	1.0
INTERPRO	IPR010978:tRNA-binding arm	3	1.7142857142857144	0.08568257397123807	BSU_28090, BSU_00130, BSU_28640	175	3	964	5.508571428571429	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004521~endoribonuclease activity	3	1.7142857142857144	0.0890422572690035	BSU_16960, BSU_14530, BSU_16780	172	3	928	5.395348837209302	0.9999997721180295	0.6953776281960273	0.6699369832620263
GOTERM_MF_DIRECT	GO:0050567~glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	3	1.7142857142857144	0.0890422572690035	BSU_06690, BSU_06670, BSU_06680	172	3	928	5.395348837209302	0.9999997721180295	0.6953776281960273	0.6699369832620263
GOTERM_MF_DIRECT	GO:0070180~large ribosomal subunit rRNA binding	3	1.7142857142857144	0.0890422572690035	BSU_01020, BSU_01040, BSU_01260	172	3	928	5.395348837209302	0.9999997721180295	0.6953776281960273	0.6699369832620263
GOTERM_MF_DIRECT	GO:0003743~translation initiation factor activity	3	1.7142857142857144	0.0890422572690035	BSU_01390, BSU_16630, BSU_28870	172	3	928	5.395348837209302	0.9999997721180295	0.6953776281960273	0.6699369832620263
GOTERM_MF_DIRECT	GO:0047355~CDP-glycerol glycerophosphotransferase activity	3	1.7142857142857144	0.0890422572690035	BSU_35720, BSU_35680, BSU_35760	172	3	928	5.395348837209302	0.9999997721180295	0.6953776281960273	0.6699369832620263
GOTERM_MF_DIRECT	GO:0005525~GTP binding	5	2.857142857142857	0.09369630337604772	BSU_16630, BSU_25290, BSU_01120, BSU_01130, BSU_15980	172	10	928	2.697674418604651	0.9999999016226254	0.6984633524396284	0.6729098151552517
UP_KW_BIOLOGICAL_PROCESS	KW-0961~Cell wall biogenesis/degradation	10	5.714285714285714	0.09613597339635066	BSU_35720, BSU_00500, BSU_35660, BSU_35680, BSU_35730, BSU_35740, BSU_35750, BSU_35530, BSU_38520, BSU_35760	119	36	750	1.7507002801120448	0.987045120247447	0.25924007586716913	0.21703820305158344
UP_KW_BIOLOGICAL_PROCESS	KW-9998~Cell wall biogenesis/degradation	10	5.714285714285714	0.09613597339635066	BSU_35720, BSU_00500, BSU_35660, BSU_35680, BSU_35730, BSU_35740, BSU_35750, BSU_35530, BSU_38520, BSU_35760	119	36	750	1.7507002801120448	0.987045120247447	0.25924007586716913	0.21703820305158344
UP_KW_BIOLOGICAL_PROCESS	KW-0276~Fatty acid metabolism	7	4.0	0.09646142357848153	BSU_29210, BSU_15900, BSU_15910, BSU_11340, BSU_24350, BSU_29200, BSU_24340	119	21	750	2.100840336134454	0.9872441890212993	0.25924007586716913	0.21703820305158344
GOTERM_BP_DIRECT	GO:0006353~DNA-templated transcription, termination	3	1.7142857142857144	0.09730425917020057	BSU_37080, BSU_16600, BSU_01010	168	3	864	5.142857142857143	0.9999998576443939	0.9925034435360457	0.9730425917020057
GOTERM_BP_DIRECT	GO:2001295~malonyl-CoA biosynthetic process	3	1.7142857142857144	0.09730425917020057	BSU_29210, BSU_29200, BSU_24340	168	3	864	5.142857142857143	0.9999998576443939	0.9925034435360457	0.9730425917020057
GOTERM_BP_DIRECT	GO:0006457~protein folding	3	1.7142857142857144	0.09730425917020057	BSU_28230, BSU_06020, BSU_06030	168	3	864	5.142857142857143	0.9999998576443939	0.9925034435360457	0.9730425917020057
GOTERM_BP_DIRECT	GO:0070475~rRNA base methylation	3	1.7142857142857144	0.09730425917020057	BSU_06730, BSU_15140, BSU_15750	168	3	864	5.142857142857143	0.9999998576443939	0.9925034435360457	0.9730425917020057
