Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0016301~kinase activity	26	4.0625	0.004009589683562522	BSU_02350, BSU_05860, BSU_03981, BSU_07800, BSU_27070, BSU_05820, BSU_07700, BSU_13120, BSU_12010, BSU_30560, BSU_39270, BSU_06170, BSU_25310, BSU_01680, BSU_27060, BSU_13910, BSU_05810, BSU_29060, BSU_29180, BSU_18470, BSU_13890, BSU_38590, BSU_38050, BSU_27600, BSU_22110, BSU_08200	610	28	928	1.412646370023419	0.9015477719056229	0.7711777491385251	0.7711777491385251
KEGG_PATHWAY	bsu00860:Porphyrin metabolism	16	2.5	0.004892114670496111	BSU_08710, BSU_28120, BSU_28130, BSU_09840, BSU_28140, BSU_28150, BSU_10120, BSU_15610, BSU_10130, BSU_15620, BSU_15630, BSU_14870, BSU_14880, BSU_10140, BSU_12080, BSU_03280	466	16	749	1.6072961373390557	0.3724245789442229	0.046475089369713056	0.04109376323216734
UP_KW_LIGAND	KW-0915~Sodium	20	3.125	0.0050378051668836295	BSU_31630, BSU_31650, BSU_03220, BSU_31620, BSU_31640, BSU_02760, BSU_31600, BSU_31610, BSU_02750, BSU_02420, BSU_19350, BSU_18120, BSU_31580, BSU_33420, BSU_31660, BSU_38240, BSU_27810, BSU_09680, BSU_06660, BSU_23560	382	20	554	1.450261780104712	0.1577835922150106	0.09363841317261354	0.09363841317261354
UP_KW_LIGAND	KW-0408~Iron	63	9.84375	0.0055081419513302084	BSU_30300, BSU_07520, BSU_02510, BSU_10130, BSU_15620, BSU_03800, BSU_15860, BSU_14890, BSU_12390, BSU_38260, BSU_33290, BSU_01620, BSU_22560, BSU_08450, BSU_07510, BSU_33300, BSU_03310, BSU_03830, BSU_15850, BSU_12340, BSU_38630, BSU_38750, BSU_01610, BSU_38270, BSU_27220, BSU_08440, BSU_28430, BSU_07500, BSU_09840, BSU_30200, BSU_03300, BSU_03820, BSU_35010, BSU_13620, BSU_39610, BSU_19690, BSU_38760, BSU_14870, BSU_33310, BSU_18000, BSU_38560, BSU_39370, BSU_38160, BSU_39050, BSU_38280, BSU_08790, BSU_22540, BSU_08820, BSU_28450, BSU_14900, BSU_03810, BSU_32470, BSU_18570, BSU_39980, BSU_18450, BSU_12160, BSU_08180, BSU_01630, BSU_22550, BSU_08460, BSU_25500, BSU_07490, BSU_03290	382	76	554	1.2021906861394323	0.17121499647711924	0.09363841317261354	0.09363841317261354
KEGG_PATHWAY	bsu00330:Arginine and proline metabolism	19	2.96875	0.005577239731687589	BSU_12910, BSU_29010, BSU_03200, BSU_38830, BSU_14630, BSU_18480, BSU_37500, BSU_18470, BSU_37780, BSU_13120, BSU_39860, BSU_19310, BSU_13130, BSU_23800, BSU_37490, BSU_09570, BSU_26600, BSU_40320, BSU_40340	466	20	749	1.5269313304721028	0.41217195091396075	0.048167070410029184	0.04258983067834159
GOTERM_BP_DIRECT	GO:0006099~tricarboxylic acid cycle	16	2.5	0.005995670676646274	BSU_28440, BSU_28450, BSU_29120, BSU_29130, BSU_29140, BSU_16090, BSU_19370, BSU_33040, BSU_19360, BSU_18000, BSU_16100, BSU_24130, BSU_24140, BSU_23570, BSU_09440, BSU_28430	545	16	864	1.5853211009174313	0.9097784305716666	0.5980681499954659	0.5980681499954659
GOTERM_MF_DIRECT	GO:0015293~symporter activity	17	2.65625	0.00728761588025057	BSU_07610, BSU_33960, BSU_02340, BSU_19350, BSU_10220, BSU_31580, BSU_38770, BSU_39410, BSU_39020, BSU_38240, BSU_39060, BSU_32180, BSU_09130, BSU_06160, BSU_26860, BSU_04470, BSU_04360	610	17	928	1.5213114754098362	0.9853065176203213	1.0	1.0
UP_KW_MOLECULAR_FUNCTION	KW-1278~Translocase	25	3.90625	0.007985685052938299	BSU_08830, BSU_02750, BSU_14910, BSU_12950, BSU_03820, BSU_33490, BSU_38760, BSU_14890, BSU_33290, BSU_24960, BSU_27430, BSU_33500, BSU_29340, BSU_35940, BSU_02760, BSU_14900, BSU_02980, BSU_02860, BSU_14920, BSU_13850, BSU_33160, BSU_15650, BSU_38750, BSU_24950, BSU_07490	459	29	758	1.423634587934791	0.23860515690438	0.0717574161282362	0.06753639165010467
UP_KW_DOMAIN	KW-0732~Signal	45	7.03125	0.008328513516580632	BSU_07840, BSU_02130, BSU_33710, BSU_05740, BSU_03000, BSU_06970, BSU_07520, BSU_29370, BSU_02850, BSU_33810, BSU_39610, BSU_14890, BSU_38260, BSU_25710, BSU_38280, BSU_18800, BSU_02090, BSU_03040, BSU_08450, BSU_30770, BSU_34610, BSU_30410, BSU_08840, BSU_29380, BSU_03950, BSU_03830, BSU_35780, BSU_12960, BSU_33380, BSU_35620, BSU_35960, BSU_18410, BSU_33180, BSU_19800, BSU_38270, BSU_38170, BSU_01630, BSU_01530, BSU_23980, BSU_09410, BSU_03050, BSU_27440, BSU_28750, BSU_24990, BSU_08440	265	47	327	1.181453231633882	0.07250743830283557	0.024985540549741895	0.024985540549741895
UP_KW_MOLECULAR_FUNCTION	KW-0378~Hydrolase	72	11.25	0.008442048956263083	BSU_07840, BSU_05740, BSU_30300, BSU_02430, BSU_13600, BSU_36640, BSU_12390, BSU_37490, BSU_19710, BSU_17410, BSU_23610, BSU_25710, BSU_40190, BSU_00410, BSU_20020, BSU_40110, BSU_03040, BSU_31760, BSU_32410, BSU_15930, BSU_14520, BSU_11650, BSU_13110, BSU_36650, BSU_17660, BSU_19800, BSU_28910, BSU_01530, BSU_24950, BSU_00120, BSU_09410, BSU_28510, BSU_23580, BSU_02130, BSU_31970, BSU_14830, BSU_34560, BSU_35010, BSU_36660, BSU_14670, BSU_32460, BSU_39730, BSU_38040, BSU_38560, BSU_39370, BSU_18800, BSU_09240, BSU_02090, BSU_28720, BSU_02360, BSU_00180, BSU_03010, BSU_25580, BSU_12920, BSU_07810, BSU_34130, BSU_35780, BSU_35020, BSU_33160, BSU_35620, BSU_13010, BSU_39540, BSU_15350, BSU_18410, BSU_13170, BSU_08180, BSU_25900, BSU_39260, BSU_39380, BSU_25300, BSU_27600, BSU_40320	459	99	758	1.2010299069122596	0.2504243899802675	0.0717574161282362	0.06753639165010467
INTERPRO	IPR003439:ABC transporter-like	20	3.125	0.009759862421137962	BSU_30760, BSU_08830, BSU_33830, BSU_29340, BSU_33730, BSU_35940, BSU_30420, BSU_02980, BSU_02860, BSU_02750, BSU_12950, BSU_03820, BSU_33160, BSU_30450, BSU_33290, BSU_24950, BSU_23960, BSU_24960, BSU_07490, BSU_27430	635	21	964	1.4458192725909262	0.9999709156168655	1.0	1.0
KEGG_PATHWAY	bsu00051:Fructose and mannose metabolism	20	3.125	0.011610754825661491	BSU_31200, BSU_03990, BSU_27040, BSU_05860, BSU_27060, BSU_03981, BSU_27050, BSU_33920, BSU_27070, BSU_14400, BSU_31180, BSU_35790, BSU_12020, BSU_37120, BSU_12010, BSU_14390, BSU_17600, BSU_40190, BSU_06170, BSU_06150	466	22	749	1.4611783066718689	0.6702680302434116	0.09191847570315348	0.08127528377963045
KEGG_PATHWAY	bsu00630:Glyoxylate and dicarboxylate metabolism	22	3.4375000000000004	0.014761351254409609	BSU_24170, BSU_08820, BSU_04000, BSU_28680, BSU_29120, BSU_29680, BSU_29140, BSU_14610, BSU_33240, BSU_18670, BSU_13110, BSU_18000, BSU_38630, BSU_12160, BSU_40040, BSU_08090, BSU_39050, BSU_23920, BSU_22100, BSU_24140, BSU_27220, BSU_09440	466	25	749	1.4144206008583693	0.7565348567827843	0.10787141301299329	0.0953810388746467
GOTERM_MF_DIRECT	GO:0008982~protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	15	2.34375	0.015354020876354478	BSU_02350, BSU_05830, BSU_27060, BSU_07800, BSU_05810, BSU_07700, BSU_13890, BSU_38580, BSU_38590, BSU_38570, BSU_38050, BSU_39270, BSU_38390, BSU_08200, BSU_01680	610	15	928	1.521311475409836	0.999867375277038	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:ABC transporter	20	3.125	0.017731478365994764	BSU_30760, BSU_08830, BSU_33830, BSU_29340, BSU_33730, BSU_35940, BSU_30420, BSU_02980, BSU_02860, BSU_02750, BSU_12950, BSU_03820, BSU_33160, BSU_30450, BSU_33290, BSU_24950, BSU_23960, BSU_24960, BSU_07490, BSU_27430	590	21	862	1.3914447134786119	0.9999782160834294	1.0	1.0
INTERPRO	IPR017871:ABC transporter, conserved site	18	2.8125	0.019046412131429213	BSU_30760, BSU_08830, BSU_33830, BSU_29340, BSU_33730, BSU_35940, BSU_30420, BSU_02980, BSU_02860, BSU_02750, BSU_12950, BSU_03820, BSU_33290, BSU_24950, BSU_23960, BSU_24960, BSU_07490, BSU_27430	635	19	964	1.4382096974720266	0.9999999987247074	1.0	1.0
GOTERM_CC_DIRECT	GO:0043190~ATP-binding cassette (ABC) transporter complex	16	2.5	0.0194051036499758	BSU_30760, BSU_27460, BSU_33710, BSU_27450, BSU_34600, BSU_30740, BSU_03000, BSU_29350, BSU_02990, BSU_30750, BSU_02870, BSU_29360, BSU_02860, BSU_33810, BSU_12960, BSU_23970	445	17	710	1.5016523463317912	0.5250959365968957	0.18434848467477008	0.18434848467477008
UP_KW_BIOLOGICAL_PROCESS	KW-0050~Antiport	14	2.1875	0.020382107317788823	BSU_31630, BSU_31650, BSU_31620, BSU_31640, BSU_31600, BSU_31610, BSU_07920, BSU_11640, BSU_33420, BSU_31660, BSU_33330, BSU_09680, BSU_09850, BSU_23560	490	14	750	1.530612244897959	0.9119576451915975	0.2186444239544619	0.20752691087203165
UP_KW_BIOLOGICAL_PROCESS	KW-0816~Tricarboxylic acid cycle	14	2.1875	0.020382107317788823	BSU_28440, BSU_28450, BSU_29120, BSU_29130, BSU_29140, BSU_16090, BSU_33040, BSU_19360, BSU_18000, BSU_16100, BSU_24130, BSU_24140, BSU_09440, BSU_28430	490	14	750	1.530612244897959	0.9119576451915975	0.2186444239544619	0.20752691087203165
KEGG_PATHWAY	bsu00040:Pentose and glucuronate interconversions	15	2.34375	0.02584083843199171	BSU_31200, BSU_28780, BSU_28790, BSU_12300, BSU_35580, BSU_12340, BSU_15790, BSU_12390, BSU_12380, BSU_17610, BSU_17600, BSU_28800, BSU_06150, BSU_22140, BSU_22130	466	16	749	1.5068401287553648	0.9168538148286494	0.16724470452869306	0.1478795282148444
KEGG_PATHWAY	bsu00071:Fatty acid degradation	12	1.875	0.026407058609793643	BSU_24170, BSU_32840, BSU_28560, BSU_32830, BSU_37170, BSU_38830, BSU_10270, BSU_39860, BSU_26970, BSU_10360, BSU_19310, BSU_28540	466	12	749	1.6072961373390557	0.9213217712501042	0.16724470452869306	0.1478795282148444
INTERPRO	IPR003352:Phosphotransferase system, EIIC	13	2.03125	0.03259376834436102	BSU_02350, BSU_05830, BSU_03981, BSU_07800, BSU_07700, BSU_13890, BSU_12010, BSU_38580, BSU_38050, BSU_39270, BSU_38390, BSU_08200, BSU_01680	635	13	964	1.5181102362204724	0.9999999999999996	1.0	1.0
INTERPRO	IPR020846:Major facilitator superfamily domain	13	2.03125	0.03259376834436102	BSU_02140, BSU_33960, BSU_03330, BSU_26590, BSU_10520, BSU_39710, BSU_37320, BSU_12360, BSU_18540, BSU_03070, BSU_06160, BSU_06230, BSU_02480	635	13	964	1.5181102362204724	0.9999999999999996	1.0	1.0
KEGG_PATHWAY	bsu00770:Pantothenate and CoA biosynthesis	17	2.65625	0.03293986659372404	BSU_04620, BSU_29060, BSU_15700, BSU_38830, BSU_39860, BSU_38550, BSU_36010, BSU_15110, BSU_19310, BSU_15020, BSU_22410, BSU_23760, BSU_22430, BSU_22420, BSU_28300, BSU_02390, BSU_28310	466	19	749	1.4381070702507344	0.9584968932743374	0.19558045790023648	0.1729342996170512
GOTERM_CC_DIRECT	GO:0030288~outer membrane-bounded periplasmic space	11	1.7187500000000002	0.04224770240182857	BSU_07840, BSU_17410, BSU_07520, BSU_03830, BSU_01630, BSU_39610, BSU_12960, BSU_33380, BSU_18570, BSU_27440, BSU_08440	445	11	710	1.595505617977528	0.8060804051002846	0.3210825382538971	0.3210825382538971
UP_KW_BIOLOGICAL_PROCESS	KW-0627~Porphyrin biosynthesis	12	1.875	0.04249949878205872	BSU_08710, BSU_28120, BSU_28130, BSU_09840, BSU_28140, BSU_28150, BSU_10120, BSU_10130, BSU_15610, BSU_15620, BSU_15630, BSU_03280	490	12	750	1.530612244897959	0.9940515587381673	0.41791173802357745	0.3966619886325481
GOTERM_BP_DIRECT	GO:0008643~carbohydrate transport	11	1.7187500000000002	0.04506550612800475	BSU_34600, BSU_33960, BSU_10520, BSU_40070, BSU_06160, BSU_28730, BSU_35950, BSU_01680, BSU_28740, BSU_35960, BSU_28750	545	11	864	1.5853211009174313	0.9999999902403907	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:Major facilitator superfamily (MFS) profile	13	2.03125	0.04850911355752612	BSU_02140, BSU_33960, BSU_03330, BSU_26590, BSU_10520, BSU_39710, BSU_37320, BSU_12360, BSU_18540, BSU_03070, BSU_06160, BSU_06230, BSU_02480	590	13	862	1.4610169491525424	0.9999999999998896	1.0	1.0
KEGG_PATHWAY	bsu00620:Pyruvate metabolism	25	3.90625	0.0504947647020623	BSU_27010, BSU_29470, BSU_29050, BSU_14610, BSU_30560, BSU_19310, BSU_14590, BSU_08090, BSU_24170, BSU_29220, BSU_04340, BSU_29120, BSU_33400, BSU_29680, BSU_14600, BSU_38830, BSU_29180, BSU_33040, BSU_14860, BSU_39860, BSU_37660, BSU_14580, BSU_08080, BSU_26970, BSU_03050	466	31	749	1.2962065623702064	0.9927180189045205	0.28217662627623047	0.24950354323371962
SMART	SM00382:AAA	20	3.125	0.057108518888913856	BSU_30760, BSU_08830, BSU_33830, BSU_29340, BSU_33730, BSU_35940, BSU_30420, BSU_02980, BSU_02860, BSU_02750, BSU_12950, BSU_03820, BSU_33160, BSU_30450, BSU_33290, BSU_24950, BSU_23960, BSU_24960, BSU_07490, BSU_27430	104	25	172	1.323076923076923	0.9628588052311999	1.0	1.0
KEGG_PATHWAY	bsu00562:Inositol phosphate metabolism	10	1.5625	0.05924061027714703	BSU_39670, BSU_19800, BSU_33920, BSU_39720, BSU_39700, BSU_39750, BSU_39760, BSU_39730, BSU_14670, BSU_39740	466	10	749	1.6072961373390557	0.9969768244796986	0.3126587764627204	0.2764561812933528
UP_KW_MOLECULAR_FUNCTION	KW-0326~Glycosidase	12	1.875	0.05991056891751334	BSU_38040, BSU_38560, BSU_30300, BSU_08180, BSU_39260, BSU_07810, BSU_34560, BSU_34130, BSU_28720, BSU_28510, BSU_40110, BSU_03040	459	13	758	1.5243841126194069	0.8776083510788036	0.4073918686390907	0.3834276410720854
UP_KW_LIGAND	KW-0520~NAD	50	7.8125	0.06488852995572628	BSU_32840, BSU_30300, BSU_00090, BSU_13960, BSU_32480, BSU_14610, BSU_32000, BSU_19230, BSU_19310, BSU_22960, BSU_08090, BSU_06150, BSU_33940, BSU_04000, BSU_07830, BSU_29120, BSU_03990, BSU_11610, BSU_38830, BSU_32490, BSU_37780, BSU_39760, BSU_12380, BSU_39360, BSU_07990, BSU_27220, BSU_24160, BSU_03860, BSU_24080, BSU_31930, BSU_11720, BSU_31050, BSU_39730, BSU_38560, BSU_37790, BSU_31090, BSU_22140, BSU_32510, BSU_29020, BSU_31060, BSU_32470, BSU_39700, BSU_35580, BSU_15630, BSU_39860, BSU_16990, BSU_08180, BSU_03290, BSU_06240, BSU_03050	382	63	554	1.1510014127815174	0.897822550375689	0.7354033394982312	0.7354033394982312
GOTERM_BP_DIRECT	GO:0006814~sodium ion transport	10	1.5625	0.06627583429376491	BSU_31620, BSU_31640, BSU_38240, BSU_31600, BSU_31610, BSU_09680, BSU_19350, BSU_06160, BSU_33420, BSU_31580	545	10	864	1.5853211009174313	0.999999999998777	1.0	1.0
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	22	3.4375000000000004	0.07491788611051477	BSU_30980, BSU_02360, BSU_29120, BSU_30300, BSU_29140, BSU_30940, BSU_34560, BSU_35010, BSU_34570, BSU_35790, BSU_35020, BSU_12020, BSU_37110, BSU_34550, BSU_38560, BSU_08180, BSU_39260, BSU_24140, BSU_09310, BSU_40110, BSU_03040, BSU_09440	545	27	864	1.2917431192660551	0.9999999999999704	1.0	1.0
UP_SEQ_FEATURE	ACT_SITE:Phosphocysteine intermediate; for EIIB activity	11	1.7187500000000002	0.09102522896762247	BSU_02350, BSU_03981, BSU_07800, BSU_38050, BSU_39270, BSU_07700, BSU_14400, BSU_13890, BSU_01680, BSU_12010, BSU_08200	590	11	862	1.4610169491525424	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0090563~protein-phosphocysteine-sugar phosphotransferase activity	10	1.5625	0.09121242323951276	BSU_02350, BSU_07800, BSU_38050, BSU_39270, BSU_07700, BSU_14400, BSU_13890, BSU_01680, BSU_12010, BSU_08200	610	10	928	1.521311475409836	1.0	1.0	1.0
INTERPRO	IPR011701:Major facilitator superfamily	10	1.5625	0.09277723975127657	BSU_02140, BSU_03330, BSU_26590, BSU_10520, BSU_39710, BSU_03070, BSU_37320, BSU_12360, BSU_02480, BSU_18540	635	10	964	1.5181102362204726	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	9	1.40625	0.09669049516726509	BSU_33930, BSU_29020, BSU_33920, BSU_40190, BSU_15850, BSU_14860, BSU_31350, BSU_15860, BSU_30560	545	9	864	1.5853211009174313	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031460~glycine betaine transport	9	1.40625	0.09669049516726509	BSU_33830, BSU_33710, BSU_02990, BSU_33730, BSU_02980, BSU_33810, BSU_33700, BSU_33800, BSU_30070	545	9	864	1.5853211009174313	1.0	1.0	1.0
